"7006";;"stock";;"n";;" supply, store, inventory, stockpile, reserve, reservoir, cache, hoard; wares, merchandise, goods, selection, assortment, range, variety, array";;" pedigree, bloodline, house, dynasty, (line of) descent, genealogy, extraction, roots, lineage, family, ancestry, parentage, breeding, heritage";;"  One can select something suitable from the stock at the local wine shop. "
"7007";;"stocky";;"adj";;"thickset, sturdy, chunky, dumpy, solid, stumpy, burly, beefy, heavy-set, squat, pyknic, mesomorphic";;;;"  He is stocky and powerfully built.
"
"7008";;"stodgy";;"adj";;"stuffy, dull, heavy, ponderous, elephantine, boring, tedious, humdrum, tiresome, turgid, uninteresting, unimaginative, dry-as-dust, jejune, vapid, dreary, flat, colourless, bland, Colloq ho-hum, blah, deadly";;;;"  The speaker was boring and gave the stodgiest talk I have ever heard.
"
"7009";;"stoical";;"adj";;"stoic, impassive, resigned, apathetic, cool, unemotional, emotionless, frigid, imperturbable, calm, dispassionate, indifferent, phlegmatic, long-suffering, stolid, disciplined, self-possessed, (self-)controlled, Colloq unflappable";;;;"  Bertram remained stoical as the judge read out the sentence of death.
"
"7010";;"stoicism";;"n";;"indifference, self-possession, austerity, self-control, fortitude, calmness, calm, coolness, imperturbability, longanimity, forbearance, patience, fatalism, resignation, Colloq unflappability";;;;"  The people accepted the news of one
"
"7011";;"stole";;"n";;"tippet, scarf, boa, shawl";;;;"  Mandy was too embarrassed to wear her mink stole to the charity ball.
"
"7012";;"stolid";;"adj";;"impassive, dull, doltish, obtuse, thick, dense, bovine, wooden, slow, lumpish, unemotional, clod-like, phlegmatic, lethargic, apathetic, indifferent, uninterested";;;;"  He was a stolid character, very different from his dynamic younger brother.
"
"7013";;"stomach";;"n";;" abdomen, belly, gut, pot-belly, pot, paunch, Colloq corporation, bay window, tummy, bread basket, spare tyre";;" tolerance; taste, appetite, desire, hunger, thirst, craving, need, inclination, relish, longing, yearning, hankering";;"  His huge stomach hung over and concealed his belt.  "
"7014";;"stony";;"adj";;" stoney, rocky, pebbly, shingly, shingled";;" stoney, hard, obdurate, adamant, adamantine, heartless, stony-hearted, hard-hearted, indifferent, unsympathetic, implacable, intractable, heartless, insensitive, insensible, unfeeling, unsentimental, merciless, pitiless, cold, cold-hearted, chilly, frigid, icy, tough, callous, steely, inflexible, unresponsive, Colloq hard-boiled";;"  Some of the beaches along the Riviera are too stony to lie on directly. "
"7015";;"stoop";;"v";;" Sometimes, stoop down. bend (down), bow, duck (down), lean (down), hunch (down), hunker (down), crouch (down), scrunch down";;" Often, stoop low. condescend, deign, lower or abase or degrade oneself, sink, humble oneself; be demeaned or diminished";;"  She had to stoop down to talk to the child.  "
"7016";;"stop";;"v";;" discontinue, halt, terminate, cease, break off, end, put an end or a stop to, bring to a stop or a halt or an end or a close, give up, quit, leave off, finish, conclude, desist (from), refrain (from), abandon; draw to a close, be over, come to a stop or a halt or an end or a close; Colloq cut (out), lay off, Brit pack in";;;;"  Stop shouting, I'm not deaf. The car stopped suddenly. Will the fighting ever stop
"
"7017";;"stopgap";;"n";;" makeshift, improvisation, substitute";;;;"  The wire served as a stopgap until they could get the proper part.
"
"7018";;"stopper";;"n";;"stopple, cork, plug, bung";;;;"  I had problems getting the stopper out of the barrel.
"
"7019";;"store";;"v";;" stock, collect, accumulate, put by, lay away, set aside, pile (up), aggregate, amass, cumulate; hoard; assemble";;" keep, hold, stow (away), preserve, warehouse, stockpile";;"  The corn is stored in huge silos.  "
"7020";;"storehouse";;"n";;"warehouse, depository or depositary, repository, storeroom, bank, store, (In Asia) godown; arsenal, magazine, armoury";;;;"  The company maintains storehouses in a dozen countries to better supply their customers.
"
"7021";;"storey";;"n";;"floor, level, tier, Chiefly US story";;;;"  The new building is five storeys high.
"
"7022";;"storm";;"n";;" tempest, disturbance, turbulence; wind-storm, mistral, gale, whirlwind, hurricane, tornado, typhoon, cyclone, US and Canadian williwaw; shower, cloudburst, downpour, rainstorm, deluge, monsoon, thunder-shower, thunderstorm, electrical storm; dust-storm, sandstorm, simoom or simoon or samiel, harmattan, khamsin, sirocco; snowstorm, blizzard; hailstorm, ice-storm";;" outburst, outcry, explosion, eruption, outpouring, furore or US furor";;" People were evacuated from the area where it was thought the storm would strike. "
"7023";;"stormy";;"adj";;" violent, tempestuous, blustery, turbulent, wild, howling, raging, roaring, foul, nasty, bad, not fit for man or beast, inclement";;" violent, tempestuous, turbulent, fierce, fiery, frantic, frenetic, nerve-racking or nerve-wracking, frenzied, feverish, raving, wild";;"  It was always stormy along the eastern coast of the island.  "
"7024";;"story";;"n";;" narrative, tale, recounting, anecdote, yarn; account, recital, chronicle, record, history; legend, myth, fairy tale or story, romance, gest or geste, fable, fabliau; epic, saga, Edda; joke, Colloq gag; mystery, detective story, whodunit, thriller; horror story; allegory, parable; piece, article";;;;"  In olden days, the historians were the story tellers. George really knows how to tell a story. Have any of your stories been published
"
"7025";;"stout";;"adj";;" fat, obese, tubby, overweight, thickset, heavy-set, big, burly, corpulent, fleshy, heavy, plump, portly";;;;"  She squeezed onto the seat between the door and a rather stout man. "
"7026";;"stow";;"v";;"pack, store, load, deposit, put (away), place; cram, stuff, wedge, bundle, jam; hide, secrete, conceal, cache, Colloq stash (away)";;;;"  We stowed our gear the moment we went aboard. They couldn't stow another thing in the basement. Where did he stow the pistol when the police searched the place
"
"7027";;"straggle";;"v";;"stray, ramble, loiter, rove, prowl, range, drift, wander, meander, (be) spread, Colloq mosey";;;;"  Thousands of refugees straggled along the road away from the bombed village.
"
"7028";;"straight";;"adj";;" direct, unbending, undeviating, uncurved, regular, linear";;" erect, vertical, upright, upstanding, perpendicular; plumb";;"  The tracks are straight for as far as the eye can see. "
"7029";;"straighten";;"v";;" Often, straighten out. uncurl, untangle, disentangle, unsnarl, unravel, unkink; clear (up), settle, resolve, sort out, set or put straight or right or to rights, correct, adjust, rectify";;" Often, straighten out. reform, rehabilitate, organize, reorganize";;"  She decided to have her hair straightened. They are busy straightening out the matter of father's will. "
"7030";;"strained";;"adj";;"laboured, forced, artificial, stiff, tense, awkward, uneasy, uncomfortable, difficult, tension-ridden, self-conscious, unnatural, insincere, put-on";;;;"  His already strained relations with his wife scarcely improved when he met Lisa.
"
"7031";;"strait";;"adj";;" narrow, tight, constricted, constricting, confining, confined, restricting, restricted, limited, limiting, rigorous, demanding, exacting; difficult, straitened";;" Usually (except in gazetteers), straits. narrows, channel";;"  Strait is the gate and narrow is the way which leadeth unto life, and few there be that find it. --n.  "
"7032";;"straitened";;"adj";;"inadequate, insufficient, reduced, oppressed, distressed, needy, necessitous, poor, poverty-stricken, indigent, impoverished, destitute, penniless, insolvent, Colloq hard up, US strapped";;;;"  As a writer, he was accustomed to living in straitened circumstances between sales of his stories.
"
"7033";;"strait-laced";;"adj";;"priggish, prim, conservative, old-fashioned, Victorian, old-maidish, proper, prudish, puritanical, moralistic, strict, narrow-minded, (over-)scrupulous, fussy, Colloq pernickety or US also persnickety, stuffy, goody-goody";;;;"  Her aunt has the strait-laced notion that girls ought to be home by ten o'clock.
"
"7034";;"strange";;"adj";;" odd, peculiar, bizarre, weird, curious, uncommon, unusual, rare, singular, exceptional, eccentric, weird, funny, quaint, fantastic, out of the ordinary, extraordinary, out-of-the-way, queer, outlandish, unheard-of, grotesque, abnormal, remarkable, surprising, inexplicable, unaccountable, uncanny, Colloq offbeat, far-out, Slang kinky, Brit rum, US kooky";;" unfamiliar, unknown, unaccustomed";;"  I had a strange dream last night.  "
"7035";;"stranger";;"n";;"foreigner, outlander, alien, newcomer, visitor";;;;"  The people in these parts don't take kindly to strangers.
"
"7036";;"stratagem";;"n";;"trick, artifice, device, dodge, subterfuge, lure, wile, ruse, plan, scheme, plot, intrigue, manoeuvre, ploy, tactic";;;;" What stratagem did they use to tempt you to attend this boring affair
"
"7037";;"strategic";;"adj";;"tactical, key, crucial, principal, cardinal, critical, vital, key";;;;"  That line of supply is of strategic importance. Sending in the landing force was a strategic manoeuvre.
"
"7038";;"strategy";;"n";;"plan, tactic(s), design, policy, procedure, scheme, blueprint, Colloq game or master plan, scenario";;;;"  The enemy's strategy calls for quick air strikes by low-flying bombers.
"
"7039";;"stratum";;"n";;" layer, level, stratification, table, vein, seam; plane";;" level, caste, class, rank, station, standing, status, bracket, group, estate";;" These coal strata have been mined for hundreds of years.  "
"7040";;"stray";;"v";;" wander, roam, rove, range, straggle, drift, meander";;" deviate, diverge, wander, digress, ramble, divagate, get or go off the track or subject, go off on or at a tangent, get sidetracked";;"  They found the ponies straying up the valley and across the moor.  "
"7041";;"streak";;"n";;" stripe, striation, strip, stroke, bar, band, line, mark, smear, slash, dash, touch, daub, fleck, trace; vein, layer, seam, stratum";;" flash, bolt";;"  The male bird is marked with a streak of bright reddish-orange on its throat. A red streak marks the iron deposit. "
"7042";;"streamer";;"n";;"pennant, banner, pennon, flag, bannerette or banneret, banderole or banderol or bannerol, gonfalon or gonfanon, jack, burgee";;;;"  A long streamer fluttered from the mast.
"
"7043";;"streamlined";;"adj";;" aerodynamic, hydrodynamic, curved, curvilinear; smooth, flowing";;" modern, ultra-modern, modernistic, modernized, up to date, time-saving, labour-saving, compact, (well-)organized, efficient, automated";;"  Streamlined design began to appear in cars and boats in the 1930s.  "
"7044";;"street";;"n";;" thoroughfare, way, road, roadway, high road, avenue, concourse, boulevard, lane, drive, terrace, circle, row, passage, alley, byway";;" up (someone's) Brit street or US alley. (someone's) cup of tea, in (someone's) bailiwick, suiting (someone) to a T";;"  I don't know the name of the street where she lives.  "
"7045";;"strength";;"n";;" power, might, force, mightiness, robustness, toughness, stoutness, sturdiness, brawn, brawniness, muscle, sinew";;;;"  Do you have the strength to lift that by yourself
"
"7046";;"strengthen";;"v";;" reinforce, renew, bolster, fortify, support, confirm, corroborate, substantiate, buttress, step up, boost";;" encourage, hearten, invigorate, fortify, rejuvenate, nourish, energize, vitalize, toughen, brace (up), steel, innervate, stiffen";;"  A thousand troops were sent to strengthen the garrison at Fort Old. "
"7047";;"strenuous";;"adj";;" demanding, taxing, tough, arduous, laborious, toilsome, burdensome, tiring, exhausting, difficult, hard, uphill";;" energetic, active, vigorous, enthusiastic, zealous, earnest, dynamic, intense, indefatigable, tireless, persistent, dogged, determined, tenacious, pertinacious, resolute, sincere, eager";;" Hauling in the fishing nets was strenuous work.  "
"7048";;"stress";;"n";;" emphasis, force, pressure, forcefulness, accent, accentuation, prominence, Technical ictus";;" emphasis, significance, importance, weight, force, insistence, urgency";;"  Many people place the stress on the first syllable of 'controversy'.  "
"7049";;"stretch";;"v";;" extend, reach; span, spread";;" distend, lengthen, elongate, widen, broaden, swell, draw or pull out, balloon, inflate, enlarge, expand, increase, dilate, blow up";;"  Her memory stretches back to the first World War. His Texas ranch stretches as far as the eye can see. "
"7050";;"strew";;"v";;"scatter, bestrew, sprinkle, disperse, spread, toss, distribute; litter";;;;"  Rubbish was strewn all over the floor.
"
"7051";;"stricken";;"adj";;" Usually, stricken by. struck (down) (by), hit (by), laid low (by or with), affected (by or with), afflicted (with), racked (by or with)";;" affected (by), smitten (by), overwhelmed (by or with), overcome (by or with), plagued (by or with), tormented (by); broken, crushed, demoralized, broken-hearted, grief-stricken";;"  He was stricken by pneumonia but is recovering.  "
"7052";;"stricture";;"n";;" interdiction, blockage, restriction, restraint, constraint, deterrent, impediment";;" criticism, censure";;"  The strictures imposed on credit have throttled trade.  "
"7053";;"strident";;"adj";;"shrill, raucous, harsh, loud, grating, stridulous, stridulant, scraping, scratching, scratchy, grinding, hoarse, rough, guttural, husky, gravelly, rasping, jarring, discordant, unharmonious, unmelodious, unmusical, cacophonous, croaking, creaking";;;;"  Her strident voice could be heard all over the building.
"
"7054";;"strife";;"n";;" discord, disharmony, disagreement, difference, conflict, rivalry, competition, contention, dispute, dissension, struggle, squabbling, bickering, arguing, quarrelling";;" animosity, friction, hard feelings, bad feeling(s), bad blood, antagonism, ill will, hatred, enmity, hostility, unfriendliness";;"  The nation is torn by the strife of perpetual labour disputes.  "
"7055";;"strike";;"v";;" hit, deal a blow to, knock, smack, thump, thwack, crown, cuff, punch, smite; beat, hammer, belabour, batter, pummel or pommel, pelt, buffet, thrash; cudgel, bludgeon, club, whip, horsewhip, scourge, lash, cane, flog, birch, slap, Colloq wallop, slug, whack, clout, sock, conk, belt, bash, lambaste, bop";;" deliver, deal, aim, direct";;"  Small wonder he struck you after what you called his wife. "
"7056";;"string";;"n";;" line, cord, thread, twine, fibre, rope, cable, ligament, strand, filament";;" leash, lead, leader";;"  To fly a kite one needs the right weight of string.  "
"7057";;"stringy";;"adj";;"fibrous, chewy, sinewy, gristly, ropy, leathery, tough";;;;" The beef was somewhat stringy and the potatoes were overcooked.
"
"7058";;"stripe";;"n";;" band, bar, striation, strip, streak, line, stroke, slash, length";;" style, kind, sort, class, type, complexion, character, nature, description, persuasion, kidney, feather";;"  Each railway car has a bright orange stripe along each side.  "
"7059";;"striped";;"adj";;"streaked, lined, striated";;;;"  Why not wear your striped dress to the party
"
"7060";;"stripling";;"n";;"lad, boy, adolescent, juvenile, minor, schoolboy, youngster, teenager, youth, young fellow or man, fledgling, Dialect gossoon, young 'un, Archaic hobbledehoy";;;;"  The police cadet was a callow youth, a mere stripling.
"
"7061";;"strive";;"v";;" endeavour, strain, struggle, make every effort, attempt, try (hard), do one's best or utmost, exert oneself, work at, Colloq give (it) one's all, go all out";;" compete, contend, fight";;"  Jim strove to keep his self-control. Jennie strives for perfection in all she does. "
"7062";;"stroke";;"n";;" blow, rap, tap, thump, knock, smack, whack, swipe, slam, strike, Colloq wallop";;" action, motion, go, move, movement, feat, achievement";;"  One stroke of the hammer and the nail went in.  "
"7063";;"stroll";;"v";;" amble, saunter, ramble, walk, wander, promenade, meander, stray, Colloq mosey";;" amble, ramble, saunter, walk, wander, promenade, meander, constitutional";;"  I think I'll stroll over and buy a newspaper. --n.  "
"7064";;"strong";;"adj";;" powerful, muscular, mighty, brawny, strapping, robust, sturdy, stalwart, burly, stout, sinewy, athletic, wiry, Colloq beefy, hefty, husky";;" powerful, concentrated, intense, pungent, potent, sharp, piquant, acrid, heady, penetrating, aromatic, fragrant, hot, spicy";;"  He was so strong he carried both wounded men 500 yards to safety.  "
"7065";;"strong-arm";;"adj";;"threatening, menacing, bullying, high-pressure, thuggish, violent, brutal, brutish, aggressive, terrorizing, terrorist, intimidating, minacious";;;;"  The gang use strong-arm tactics to force shopkeepers to buy protection.
"
"7066";;"stronghold";;"n";;"fortress, bulwark, bastion, fastness, fortification, citadel";;;;"  The eastern district was one of the last strongholds of the Labour Party.
"
"7067";;"strong-minded";;"adj";;"strong-willed, obstinate, firm, determined, uncompromising, resolute, resolved, independent";;;;"  He found he was dealing with a very strong-minded young woman.
"
"7068";;"structure";;"n";;" form, shape, configuration, organization, arrangement, make-up, framework, order, design, formation, system, nature, character";;" building, edifice, house, construction";;"  The career structure of the company has served as a model for similar firms. "
"7069";;"strut";;"v";;"swagger, parade, promenade, peacock, prance";;;;"  She goes strutting about the office as if she were the boss.
"
"7070";;"stub";;"n";;" butt, end, stump, tail (end), remnant, Colloq Brit fag-end";;" counterfoil; receipt";;"  He produced a stub of pencil from his pocket and began to make notes. "
"7071";;"stubborn";;"adj";;"obstinate, unyielding, inflexible, intransigent, intractable, uncompromising, mulish, pigheaded, refractory, wayward, adamant, recalcitrant, bull-headed, persistent, tenacious, pertinacious, unrelenting, dogged, determined";;;;"  He remains stubborn in his refusal to join the group.
"
"7072";;"student";;"n";;" pupil, learner, scholar, undergraduate, schoolboy, schoolgirl, schoolchild, trainee, apprentice, disciple; Colloq Brit swot or swotter or swat, US grind";;" devotee, follower, admirer, observer, evaluator, commentator, critic";;"  Only students of advanced standing are admitted to this class.  "
"7073";;"studied";;"adj";;"premeditated, deliberate, calculated, planned, intentional, wilful, well-thought-out, conscious, contrived, feigned, forced, laboured";;;;"  He treated even the greatest crisis with a studied air of insouciance.
"
"7074";;"studious";;"adj";;" assiduous, sedulous, diligent, industrious, attentive, careful, painstaking, thorough, tireless";;" scholarly, bookish, academic";;"  Miniaturists must pay studious attention to detail.  "
"7075";;"study";;"v";;" learn (about), read, con, memorize, burn the midnight oil, lucubrate, Colloq bone up (on), cram, Brit swot or swat, mug up";;" contemplate, consider, reflect on, think over or about, ruminate on, chew over, turn over, weigh, ponder, deliberate over or on or about, muse about or on, mull over, meditate on or about or over";;" I want to study music. She has to study for an exam.  "
"7076";;"stuff";;"n";;" substance, material, matter, fabric, ingredients, essence, essentials, fundamentals, building blocks, makings";;;;"  This is the stuff that dreams are made on. Is hydrogen the basic stuff of the universe
"
"7077";;"stuffy";;"adj";;" close, airless, unventilated, oppressive, stifling, suffocating, stale, musty, fusty, mouldy, mildewy, muggy, fetid or foetid, frowzy or frouzy or frowsy, Brit frowsty";;" pompous, pedantic, self-important, self-centred, stodgy, old-fogyish or old-fogeyish, old-fashioned, strait-laced, staid, conventional, prim (and proper), priggish, niminy-piminy, stilted, stiff, rigid, Colloq fuddy-duddy, uptight";;"  It was stuffy in the ancient tomb.  "
"7078";;"stumble";;"v";;" falter, blunder, slip, trip, miss one's footing, stagger, lurch, flounder";;" falter, pause, hesitate, trip, slip, blunder";;"  Minnie caught her heel in the grating and stumbled.  "
"7079";;"stumbling-block";;"n";;"impediment, obstacle, bar, block, obstruction, hurdle, hindrance, barrier, difficulty, snag";;;;"  It was often labour unions that proved the stumbling-blocks to technological progress.
"
"7080";;"stump";;"n";;" stub, butt, end";;" mystify, confuse, perplex, bewilder, flummox, foil, puzzle, baffle, confound, dumbfound or dumfound, stop, stymie,";;"  The branches were lopped off, leaving only the stumps. --v.  "
"7081";;"stun";;"n";;" daze, numb, benumb, knock out";;" astonish, daze, paralyse, stagger, stupefy, overcome, overwhelm, astound, jar, shock, jolt, strike dumb, amaze, confound, bewilder, take (someone's) breath away, Colloq shake up, bowl over, discombobulate, flabbergast";;"  I was stunned by an unexpected blow to the solar plexus.  "
"7082";;"stunning";;"adj";;" stupefying, paralysing, staggering, benumbing, numbing; knockout";;" beautiful, dazzling, brilliant, gorgeous, spectacular, ravishing, sensational, extraordinary, remarkable, marvellous, stupendous, fabulous, wonderful, superb, grand, divine, heavenly, sublime, lovely, exquisite, glorious, astonishing, astounding, amazing, striking, splendid, staggering, overpowering, mind-boggling, earth-shaking, magnificent";;"  Another stunning punch to the head and McGinty went down.  "
"7083";;"stunted";;"adj";;"dwarfed, shrunken, undersized, small, tiny, diminutive, little, wee";;;;"  We saw a bonsai - a stunted Japanese potted tree - that was hundreds of years old.
"
"7084";;"stupidity";;"n";;" fatuity, obtuseness, dullness, denseness, lumpishness, doltishness, simplicity, simple-mindedness, imbecility, cretinism, feeble-mindedness, weak-mindedness, stolidity, dull-wittedness, dimness, dim-wittedness, halfwittedness, thick-wittedness, slow-wittedness, thimble-wittedness, witlessness, brainlessness, mindlessness, empty-headedness, feather-headedness, rattle-headedness, boneheadedness";;" foolishness, folly, asininity, craziness, insanity, madness, absurdity, absurdness, inanity, idiocy, ridiculousness, risibility, ludicrousness, nonsense, senselessness, bootlessness, irresponsibility, irrationality, foolhardiness";;"  In public affairs stupidity is more dangerous than knavery.  "
"7085";;"stupor";;"n";;"insensibility, stupefaction, torpor, lethargy, listlessness, languor, laziness, lassitude, lifelessness, supineness, inertia; inertness, coma, trance, unconsciousness, numbness";;;;"  His stupor might be caused by the medication he is taking for his cold.
"
"7086";;"sturdy";;"adj";;" strong, solid, stout, rugged, tough, well-built, substantial; strapping, muscular, powerful, brawny, burly, robust, well-muscled, athletic, hardy, Colloq husky, hefty";;" stalwart, staunch, steadfast, resolute, firm, vigorous, determined, uncompromising, unyielding, unwavering, unswerving, unfaltering, enduring,";;" This ladder should be sturdy enough to hold you. James got that sturdy build from exercise. "
"7087";;"style";;"n";;" type, kind, variety, category, genre, sort, manner, mode, make, design, fashion, look, period, pattern, configuration, line, cut, shape, form";;" fashion, trend, vogue, mode, look, rage, craze, Colloq fad, (latest) thing";;"  That style of jacket looks really good on you. They are planning to build the house in the pointed Gothic style. "
"7088";;"stylish";;"adj";;"chic, fashionable, smart, ... la mode, modish, in style or fashion or vogue, elegant; chichi; Colloq in, with it, swanky, Chiefly Brit trendy, Slang swell, neat, classy, snazzy, US spiffy";;;;"  Nicole always looks so stylish.
"
"7089";;"stymie";;"v";;"thwart, obstruct, block, frustrate, snooker, defeat, spike, ruin, foil, confound, stump, nonplus, hinder, impede, Colloq flummox";;;;"  The government has stymied all efforts to have him extradited.
"
"7090";;"styptic";;"adj";;"astringent";;;;"  The styptic effect of alum stops bleeding.
"
"7091";;"suave";;"adj";;"debonair, sophisticated, urbane, cosmopolitan, worldly, smooth, gracious, nonchalant, civilized, cultivated, courteous, diplomatic, polite, charming, agreeable, affable, bland";;;;" Fictional detectives range from the suave Simon Templar to the earthy Philip Marlowe.
"
"7092";;"subconscious";;"adj";;" subliminal, unconscious, suppressed, hidden, latent, repressed, inner, innermost, underlying, deep-rooted, Colloq Freudian";;" (collective) unconscious, inner self; heart";;"  Despite his belligerence, he has a subconscious desire to be loved. --n.  "
"7093";;"subdue";;"v";;" put or beat down, quell, repress, suppress, quash, crush, control, master, overpower, gain mastery or control or the upper hand over, get the better of, dominate, triumph over, hold or keep in check, bridle, tame";;" conquer, vanquish, defeat, overcome";;"  Having subdued the uprising, government forces are again in control.  "
"7094";;"subdued";;"adj";;" quiet, mellow(ed), toned down, moderate(d), tempered, hushed, muted, low-key, unenthusiastic, repressed, restrained, peaceful, tranquil, placid, calm(ed), temperate, reserved";;" chastened, sober, sobered, solemn, saddened, dejected, sad, down in the mouth, crestfallen, downcast, grave, serious";;" There was a little subdued criticism at first, but the bill was passed. "
"7095";;"subject";;"n";;" (subject-)matter, topic; issue, theme, angle, thesis, gist, substance, business, affair, point";;;;"  What is the subject of conversation today
"
"7096";;"subjection";;"n";;"subordination, domination, conquest, subjugation, enslavement, enthralment, humbling, humiliation";;;;"  Their goal was the subjection of all peoples in the Mediterranean area.
"
"7097";;"subjective";;"adj";;" personal, individual, idiosyncratic; prejudiced, biased";;" self-centred, egoistic, egocentric, selfish, self-serving";;" His review of the play was entirely subjective.  "
"7098";;"subjugate";;"v";;"dominate, enslave, enthral, crush, humble, subject, oppress, suppress, put down, tyrannize, subdue, reduce, quell, overcome, overpower, make subservient or submissive, humble, humiliate";;;;" Few peoples have been subjugated so ignominiously as the American Indians.
"
"7099";;"sublimate";;"v";;"transmute, alter, transform; channel, divert";;;;"  He sublimates
"
"7100";;"sublime";;"adj";;" lofty, high, supreme, exalted, elevated, empyrean or empyreal, heavenly, noble, glorious, grand, high-minded; honourable, ennobled, eminent, glorified, beatified, canonized, sanctified, great, good";;" awesome, overwhelming, inspiring, mind-boggling, overpowering, humbling, awe-inspiring, majestic, splendid, empyrean";;"  Her poetry evokes sublime emotions.  "
"7101";;"subliminal";;"adj";;"subconscious, unconscious, suggestive";;;;"  Advertisers know that subliminal techniques can be very effective in TV commercials.
"
"7102";;"submerge";;"v";;" plunge, submerse, immerse, inundate, dip, wash, soak, drench, saturate, wet, douse, Colloq dunk";;" dive, plunge, go down, descend, sink, sound, plummet";;"  To cleanse, submerge the garment in a basin of warm water for ten minutes. "
"7103";;"submission";;"n";;" concession, acquiescence, capitulation, surrender, yielding, deference, giving in, obedience, compliance, resignation, submissiveness, tractability; meekness, docility, passivity, timidity, unassertiveness";;" submittal, offering, tender, contribution, entry";;"  After years of oppression their abject submission to a new tyrant was not altogether surprising. "
"7104";;"submissive";;"adj";;" yielding, acquiescent, deferential, compliant, obedient, tractable, amenable, agreeable, accommodating, passive, unresisting, pliant, flexible, manageable, unassertive, docile, meek, timid, resigned, uncomplaining";;" obsequious, abject, subservient, servile, humble, deferential, slavish, ingratiating, truckling, biddable, sycophantic, toadying, Colloq";;"  As a child she was very submissive but she rebelled in adolescence.  "
"7105";;"submit";;"v";;" Often, submit to. surrender (to), yield (to), capitulate (to), give in or up (to), comply (with), agree (to), concede (to), consent (to), accede (to), defer (to), bow or bend (to), succumb (to), truckle (to), knuckle under (to), resign (oneself) (to), be or become resigned (to); respect, accept, Colloq put up with";;" offer, proffer, tender, enter, propose, present";;"  Despite the threats, he refused to submit. The government eventually submitted to the union's demands. "
"7106";;"subordinate";;"adj";;" Often, subordinate to. minor; inferior (to), lower (than), lesser (than), secondary (to), second (to), junior (to), subsidiary (to); next to, below, beneath, under";;" assistant, aide, junior, subaltern, staff member; underling, hireling, inferior, lackey, servant, slave, vassal; Colloq US staffer";;"  He had to accept a subordinate position in the new company. His new job is subordinate to that of purchasing director. --n.  "
"7107";;"subscribe";;"v";;" Often, subscribe to. endorse, support, underwrite, advocate, back (up), approve (of), agree (with or to), accept, consent (to), assent (to), countenance, tolerate, condone, allow, permit, brook";;" Often, subscribe to. contribute (to), support, give (to), donate (to), pledge, promise, sign (up) (for), Colloq chip in (to or for)";;"  I sympathize with many of their arguments but I cannot subscribe to terrorism. "
"7108";;"subscription";;"n";;" payment, remittance, investment; commitment, dues, fee, price, cost";;" obligation, pledge, promise, underwriting";;"  The subscription is now oe100 a year.  "
"7109";;"subsequent";;"adj";;" succeeding, following, ensuing, next, future, later, successive; resultant, resulting, consequent";;;;"  Subsequent governments have failed to solve the problem.
"
"7110";;"subsequently";;"adv";;"later (on), afterwards or US also afterward";;;;" Subsequently, the law was changed to protect witnesses.
"
"7111";;"subside";;"v";;" sink (down), drop (down), go down, recede, descend, decline; lower, settle";;" abate, quiet(en) (down), calm (down), moderate, let up, decrease, diminish, lessen, die (down or off or out), pass (away), wear off";;"  The waters of the swollen river subsided. The volcano's centre subsided, leaving a caldera. "
"7112";;"subsidiary";;"adj";;"Often, subsidiary to. ancillary (to), secondary (to), auxiliary (to), lesser (than), additional (to), supplementary or supplemental (to), complementary (to), accessory (to), subordinate (to), adjuvant (to)";;;;"  The company offers removal of hazardous waste as a subsidiary service.
"
"7113";;"subsidize";;"v";;"fund, finance, support, aid, sponsor, subvene, maintain, underwrite; capitalize, Slang US and Canadian bankroll";;;;"  Bill and Sue can only afford to live in that big house because her parents subsidize them.
"
"7114";;"subsidy";;"n";;"funding, financing, subsidizing, sponsoring, sponsorship, assistance, aid, contribution, support, grant, subvention, maintenance, underwriting, capitalization";;;;"  Farmers are hoping for increased subsidies.
"
"7115";;"subsistence";;"n";;" existence, living, survival, subsisting, being";;;;"  You are worried about buying beer when I feel my very subsistence threatened
"
"7116";;"substance";;"n";;" material, matter, stuff; fabric, composition, make-up";;" essence, pith, heart, core, gist, burden, theme, meat, kernel, nub, crux, sum total, sum and substance, point, gravamen, haecceity, quintessence, quiddity";;" She couldn't recognize the substance in the bottle. The comet's substance is mainly ice and dirt. "
"7117";;"substantial";;"adj";;" material, considerable, significant, great, worthwhile, consequential, ample, goodly, respectable, abundant, generous, big, large, sizeable, major, Colloq tidy, healthy";;" strong, solid, well-built, durable, sound, stout, sturdy; big, large, massive, huge, sizeable, impressive, vast; numerous, numberless";;"  We understand that he made a substantial payment to keep his name out of the papers. "
"7118";;"substantially";;"adv";;"in substance, essentially, at bottom, fundamentally, basically, in essence, intrinsically, in reality, at heart, sincerely, truly, actually, in truth, veritably, indeed, in fact, as a matter of fact; largely, to a large extent, in large measure, materially, practically, in the main, for the most part, mostly, virtually, to all intents and purposes; Archaic verily";;;;"  The article was substantially sound. Do you agree
"
"7119";;"substantiate";;"v";;"confirm, affirm, corroborate, support, sustain, back up, bear out, authenticate, show (clearly), prove, document, verify, certify, validate";;;;"  Do not make accusations that cannot be substantiated by evidence.
"
